,Id,Appliance,Company,Energy_Consumption_kWh,Materials_Used,Manufacturing_Emissions_kg_CO2e,Transportation_Mode,Distance_Traveled_km,Transportation_Emissions_kg_CO2e,Energy_Efficiency,Water_Consumption_gallons,Energy_Star_Rating,Eco_Friendly_Certificate_1,Eco_Friendly_Certificate_2,Biodegradable_Packaging,Eco_Friendliness
9475,9476,Whirlpool Washer,Whirlpool,1033,"Steel, plastic",434,Ship,546,149,2,1,2,No Certification,No Certification,0,2
9476,9477,Whirlpool Washer,Dell,514,"Steel, plastic, glass",379,Ship,996,117,3,7,2,Cradle to Cradle Certified,Energy Star Certified,0,2
9477,9478,Whirlpool Washer,HP,60,"Plastic, aluminum",79,Airplane,1658,400,5,0,5,ENERGY STAR Certified,EcoLogo Certified,1,5
9478,9479,Whirlpool Washer,Whirlpool,475,"Steel, plastic",622,Truck,661,256,4,10,1,No Certification,No Certification,0,1
9479,9480,Whirlpool Washer,Whirlpool,380,"Glass, tungsten",307,Ship,918,132,5,0,3,Cradle to Cradle Certified,Green Seal Certified,0,5
9480,9481,Whirlpool Washer,Maytag,842,"Steel, plastic, copper, aluminum",509,Ship,318,103,1,10,1,RoHS Compliant,No Certification,0,2
9481,9482,Whirlpool Washer,Samsung,60,"Steel, aluminum",750,Truck,559,85,1,1,3,No Certification,EcoLogo Certified,0,1
9482,9483,Whirlpool Washer,Panasonic,543,"Steel, plastic, copper",82,Ship,1180,400,5,0,4,No Certification,Energy Star Certified,1,5
9483,9484,Whirlpool Washer,Generic,119,"Steel, plastic, glass",262,Airplane,779,200,5,0,5,RoHS Compliant,Energy Star Certified,1,5
9484,9485,Whirlpool Washer,Panasonic,1077,"Steel, plastic, glass",331,Train,291,43,2,10,2,ENERGY STAR Certified,Green Seal Certified,0,2
9485,9486,Whirlpool Washer,Bosch,65,"Steel, plastic, copper, aluminum",400,Ship,1139,400,5,13,4,RoHS Compliant,Green Seal Certified,1,4
9486,9487,Whirlpool Washer,Maytag,424,"Steel, plastic, copper, aluminum",431,Train,1052,153,4,13,3,Energy Star Certified,Green Seal Certified,0,5
9487,9488,Whirlpool Washer,Bosch,574,"Steel, plastic, glass",319,Train,647,177,3,12,5,Cradle to Cradle Certified,No Certification,0,2
9488,9489,Whirlpool Washer,Generic,412,"Steel, plastic, glass",740,Truck,50,125,1,0,1,No Certification,No Certification,0,1
9489,9490,Whirlpool Washer,Panasonic,213,"Steel, plastic, glass",298,Train,1100,217,5,12,4,Cradle to Cradle Certified,EcoLogo Certified,1,5
9490,9491,Whirlpool Washer,Generic,60,"Steel, plastic, glass",506,Train,872,247,5,1,2,ENERGY STAR Certified,Green Seal Certified,0,4
9491,9492,Whirlpool Washer,Maytag,329,"Plastic, glass, copper, aluminum",235,Train,1173,185,4,10,5,Cradle to Cradle Certified,EcoLogo Certified,1,4
9492,9493,Whirlpool Washer,HP,60,"Steel, plastic, copper, aluminum",90,Truck,375,128,4,0,4,RoHS Compliant,Energy Star Certified,1,4
9493,9494,Whirlpool Washer,HP,60,"Plastic, aluminum",59,Airplane,2000,400,5,0,5,ENERGY STAR Certified,Energy Star Certified,1,4
9494,9495,Whirlpool Washer,Maytag,287,"Steel, plastic, copper, aluminum",279,Ship,931,236,1,12,1,Green Seal Certified,Green Seal Certified,0,3
9495,9496,Whirlpool Washer,Bosch,351,"Steel, plastic, copper, aluminum",425,Train,623,225,2,0,2,No Certification,Green Seal Certified,0,2
9496,9497,Whirlpool Washer,LG,60,"Plastic, aluminum",155,Airplane,2000,230,5,0,4,EPEAT Certified,EcoLabel Certified,1,5
9497,9498,Whirlpool Washer,Bosch,422,"Steel, plastic, copper, aluminum",323,Truck,816,226,3,14,1,Cradle to Cradle Certified,No Certification,0,2
9498,9499,Whirlpool Washer,Philips,504,"Steel, plastic, copper, aluminum",118,Train,1276,98,4,13,4,No Certification,Green Seal Certified,0,4
9499,9500,Whirlpool Washer,Dell,483,"Steel, plastic, copper",398,Ship,122,275,5,0,4,No Certification,Green Seal Certified,1,1
9500,9501,Whirlpool Washer,Whirlpool,591,"Steel, plastic, copper, aluminum",381,Truck,1292,148,4,7,1,No Certification,Energy Star Certified,0,2
9501,9502,Whirlpool Washer,Bosch,350,"Steel, plastic, copper, aluminum",109,Train,1058,229,3,8,4,Cradle to Cradle Certified,Green Seal Certified,0,3
9502,9503,Whirlpool Washer,Dell,60,"Plastic, aluminum",35,Airplane,692,400,4,0,5,RoHS Compliant,Energy Star Certified,1,5
9503,9504,Whirlpool Washer,Generic,628,"Steel, plastic, copper",750,Ship,604,150,2,13,1,Energy Star Certified,No Certification,0,2
9504,9505,Whirlpool Washer,Whirlpool,545,"Steel, plastic, copper, aluminum",287,Train,918,271,4,15,1,ENERGY STAR Certified,Green Seal Certified,0,3
9505,9506,Whirlpool Washer,Sony,60,"Steel, plastic, copper, aluminum",76,Ship,1112,334,4,0,4,EcoLogo Certified,Energy Star Certified,1,5
9506,9507,Whirlpool Washer,Panasonic,545,"Steel, plastic, copper, aluminum",381,Ship,882,263,4,14,4,ENERGY STAR Certified,EcoLogo Certified,0,2
9507,9508,Whirlpool Washer,Philips,596,"Steel, plastic",251,Ship,704,238,4,10,3,ENERGY STAR Certified,EcoLogo Certified,1,5
9508,9509,Whirlpool Washer,Panasonic,200,"Plastic, glass, copper, aluminum",140,Ship,903,246,4,0,4,No Certification,Energy Star Certified,1,5
9509,9510,Whirlpool Washer,Whirlpool,483,"Steel, plastic, copper, aluminum",291,Airplane,519,251,4,13,4,RoHS Compliant,Green Seal Certified,0,2
9510,9511,Whirlpool Washer,Sony,575,"Steel, plastic, copper, aluminum",227,Ship,640,267,2,0,1,Cradle to Cradle Certified,Green Seal Certified,0,1
9511,9512,Whirlpool Washer,Generic,1500,"Steel, plastic",559,Truck,888,166,5,0,3,No Certification,No Certification,0,4
9512,9513,Whirlpool Washer,Maytag,600,"Steel, plastic, copper, aluminum",354,Ship,1181,141,3,8,1,No Certification,EcoLogo Certified,0,2
9513,9514,Whirlpool Washer,Generic,740,"Steel, plastic",424,Truck,50,82,2,11,1,No Certification,No Certification,0,2
9514,9515,Whirlpool Washer,Philips,676,"Steel, plastic, copper, aluminum",362,Train,808,236,3,11,1,Cradle to Cradle Certified,EcoLogo Certified,0,3
9515,9516,Whirlpool Washer,Generic,168,"Plastic, glass, copper, aluminum",727,Truck,250,96,1,0,1,No Certification,No Certification,0,5
9516,9517,Whirlpool Washer,Generic,544,"Plastic, glass, copper, aluminum",319,Ship,702,213,2,12,3,Energy Star Certified,No Certification,0,4
9517,9518,Whirlpool Washer,Philips,80,"Steel, plastic, copper",61,Ship,1681,156,5,0,5,EPEAT Certified,EcoLabel Certified,0,4
9518,9519,Whirlpool Washer,Whirlpool,335,"Steel, plastic, copper, aluminum",279,Train,989,126,3,6,5,Cradle to Cradle Certified,EcoLogo Certified,0,4
9519,9520,Whirlpool Washer,Whirlpool,586,"Steel, plastic, copper, aluminum",291,Train,705,56,3,13,1,No Certification,Green Seal Certified,0,4
9520,9521,Whirlpool Washer,Whirlpool,349,"Steel, plastic, copper, aluminum",328,Train,1299,271,5,6,4,ENERGY STAR Certified,Green Seal Certified,0,2
9521,9522,Whirlpool Washer,Panasonic,238,"Steel, plastic",725,Truck,95,141,3,0,2,No Certification,No Certification,0,2
9522,9523,Whirlpool Washer,Generic,552,"Steel, plastic, glass",110,Truck,74,69,1,0,1,No Certification,No Certification,0,2
9523,9524,Whirlpool Washer,Sony,582,"Plastic, aluminum",477,Ship,933,136,5,0,4,Energy Star Certified,EcoLogo Certified,1,4
9524,9525,Whirlpool Washer,Generic,753,"Steel, plastic, glass",747,Truck,720,144,3,0,4,No Certification,No Certification,0,4
9525,9526,Whirlpool Washer,Maytag,689,"Steel, plastic, copper, aluminum",326,Train,973,244,4,15,3,ENERGY STAR Certified,EcoLogo Certified,0,2
9526,9527,Whirlpool Washer,Whirlpool,455,"Steel, plastic, copper, aluminum",284,Train,1193,226,1,10,1,ENERGY STAR Certified,No Certification,0,2
9527,9528,Whirlpool Washer,Generic,1415,"Steel, plastic, glass",686,Truck,99,136,1,0,1,No Certification,No Certification,0,3
9528,9529,Whirlpool Washer,Generic,992,"Steel, plastic",750,Truck,50,142,1,0,1,No Certification,No Certification,0,1
9529,9530,Whirlpool Washer,Panasonic,646,"Steel, plastic, copper, aluminum",312,Ship,945,127,4,12,4,Cradle to Cradle Certified,EcoLogo Certified,0,5
9530,9531,Whirlpool Washer,Bosch,559,"Steel, plastic, copper",69,Airplane,912,221,5,9,4,Cradle to Cradle Certified,Green Seal Certified,1,5
9531,9532,Whirlpool Washer,Samsung,582,"Plastic, aluminum",349,Ship,335,85,2,0,3,ENERGY STAR Certified,EcoLogo Certified,0,4
9532,9533,Whirlpool Washer,Bosch,60,"Plastic, aluminum",30,Airplane,807,219,5,11,5,RoHS Compliant,EcoLabel Certified,1,5
9533,9534,Whirlpool Washer,LG,322,"Steel, plastic, copper, aluminum",310,Train,1051,253,5,11,5,Cradle to Cradle Certified,Green Seal Certified,1,5
9534,9535,Whirlpool Washer,LG,317,"Plastic, glass, copper, aluminum",40,Ship,652,128,4,0,3,Cradle to Cradle Certified,No Certification,0,4
9535,9536,Whirlpool Washer,Philips,417,"Steel, plastic, copper, aluminum",278,Train,1062,219,5,11,3,ENERGY STAR Certified,EcoLogo Certified,0,4
9536,9537,Whirlpool Washer,Samsung,158,"Plastic, glass, copper, aluminum",622,Truck,93,162,4,1,3,Green Seal Certified,EcoLogo Certified,0,4
9537,9538,Whirlpool Washer,Bosch,481,"Steel, plastic, copper, aluminum",325,Ship,776,400,5,0,4,ENERGY STAR Certified,EcoLogo Certified,1,4
9538,9539,Whirlpool Washer,Generic,888,"Steel, plastic, glass",449,Ship,466,111,1,0,1,ENERGY STAR Certified,No Certification,0,2
9539,9540,Whirlpool Washer,Whirlpool,335,"Steel, plastic, copper, aluminum",223,Train,804,156,3,8,2,Cradle to Cradle Certified,EcoLabel Certified,0,1
9540,9541,Whirlpool Washer,Bosch,362,"Steel, plastic, copper, aluminum",361,Airplane,975,194,3,14,4,ENERGY STAR Certified,Green Seal Certified,1,5
9541,9542,Whirlpool Washer,Bosch,358,"Steel, plastic, copper, aluminum",348,Train,1080,255,3,10,4,ENERGY STAR Certified,EcoLogo Certified,0,5
9542,9543,Whirlpool Washer,Samsung,389,"Plastic, aluminum",437,Train,938,199,5,8,4,Energy Star Certified,EcoLogo Certified,0,5
9543,9544,Whirlpool Washer,Generic,911,"Steel, plastic, glass",750,Truck,715,127,1,10,1,Cradle to Cradle Certified,EcoLogo Certified,0,1
9544,9545,Whirlpool Washer,Panasonic,465,"Steel, plastic, copper, aluminum",317,Train,951,170,2,4,1,Cradle to Cradle Certified,Green Seal Certified,0,2
9545,9546,Whirlpool Washer,Maytag,368,"Steel, plastic, copper, aluminum",314,Train,1052,195,5,12,4,Cradle to Cradle Certified,Green Seal Certified,0,4
9546,9547,Whirlpool Washer,LG,454,"Steel, plastic, copper, aluminum",287,Train,1025,270,3,8,4,Cradle to Cradle Certified,Green Seal Certified,0,3
9547,9548,Whirlpool Washer,Maytag,369,"Steel, plastic, copper, aluminum",272,Airplane,1209,53,5,11,5,Cradle to Cradle Certified,Green Seal Certified,1,4
9548,9549,Whirlpool Washer,Generic,790,"Steel, aluminum",617,Truck,214,100,1,2,2,No Certification,No Certification,0,2
9549,9550,Whirlpool Washer,LG,1362,"Steel, plastic",706,Truck,509,149,4,0,4,No Certification,Energy Star Certified,0,3
9550,9551,Whirlpool Washer,HP,87,"Steel, plastic, copper",67,Ship,864,400,5,0,4,Cradle to Cradle Certified,Green Seal Certified,0,5
9551,9552,Whirlpool Washer,Generic,683,"Steel, plastic",329,Truck,50,153,1,0,1,No Certification,Green Seal Certified,0,2
9552,9553,Whirlpool Washer,Generic,1219,"Steel, plastic, glass",552,Truck,50,74,1,0,1,RoHS Compliant,No Certification,0,1
9553,9554,Whirlpool Washer,Maytag,253,"Steel, plastic, copper, aluminum",244,Train,582,268,5,5,3,ENERGY STAR Certified,Green Seal Certified,0,5
9554,9555,Whirlpool Washer,Generic,60,"Steel, plastic, copper, aluminum",106,Truck,780,125,5,1,3,ENERGY STAR Certified,EcoLabel Certified,0,4
9555,9556,Whirlpool Washer,Samsung,397,"Steel, plastic, copper, aluminum",266,Train,1026,184,2,14,2,ENERGY STAR Certified,Green Seal Certified,0,2
9556,9557,Whirlpool Washer,LG,441,"Steel, plastic, copper, aluminum",415,Train,864,128,2,15,1,No Certification,Green Seal Certified,0,5
9557,9558,Whirlpool Washer,Generic,1268,"Steel, plastic, copper, aluminum",567,Truck,511,207,2,9,1,No Certification,No Certification,0,2
9558,9559,Whirlpool Washer,Philips,883,"Plastic, glass, copper, aluminum",103,Truck,1753,290,5,14,4,ENERGY STAR Certified,Energy Star Certified,0,5
9559,9560,Whirlpool Washer,Whirlpool,632,"Plastic, aluminum",190,Truck,50,400,4,0,4,Cradle to Cradle Certified,Green Seal Certified,1,4
9560,9561,Whirlpool Washer,Panasonic,790,"Steel, plastic",457,Train,753,228,3,0,1,Cradle to Cradle Certified,Green Seal Certified,0,3
9561,9562,Whirlpool Washer,Dell,495,"Steel, plastic",520,Truck,945,145,4,1,3,No Certification,Green Seal Certified,0,1
9562,9563,Whirlpool Washer,LG,645,"Steel, plastic, copper, aluminum",314,Ship,1004,245,5,11,4,No Certification,Green Seal Certified,0,3
9563,9564,Whirlpool Washer,Generic,665,"Plastic, aluminum",319,Truck,1043,400,4,0,4,ENERGY STAR Certified,Green Seal Certified,0,4
9564,9565,Whirlpool Washer,Maytag,324,"Steel, plastic, copper, aluminum",61,Train,820,400,5,12,5,ENERGY STAR Certified,EcoLogo Certified,1,5
9565,9566,Whirlpool Washer,Generic,1175,"Steel, plastic",647,Truck,212,99,1,0,2,No Certification,No Certification,0,1
9566,9567,Whirlpool Washer,Maytag,543,"Steel, plastic, copper, aluminum",367,Train,1104,189,1,9,1,RoHS Compliant,EcoLogo Certified,0,4
9567,9568,Whirlpool Washer,Maytag,60,"Plastic, aluminum",379,Truck,50,92,2,0,4,EcoLogo Certified,Green Seal Certified,0,3
9568,9569,Whirlpool Washer,Generic,293,"Steel, plastic, glass",315,Airplane,235,155,5,0,4,Energy Star Certified,No Certification,0,4
9569,9570,Whirlpool Washer,Generic,1063,"Steel, plastic",717,Truck,50,162,1,0,1,No Certification,No Certification,0,2
9570,9571,Whirlpool Washer,Generic,1021,"Steel, plastic, glass",365,Truck,50,63,3,0,2,No Certification,EcoLabel Certified,0,1
9571,9572,Whirlpool Washer,Generic,823,"Steel, plastic",750,Truck,50,193,2,0,1,No Certification,No Certification,0,1
9572,9573,Whirlpool Washer,Maytag,419,"Steel, plastic, copper",397,Train,680,147,3,10,3,Energy Star Certified,Green Seal Certified,0,2
9573,9574,Whirlpool Washer,Sony,60,"Plastic, aluminum",30,Airplane,1512,400,5,0,5,EPEAT Certified,Energy Star Certified,1,4
9574,9575,Whirlpool Washer,Bosch,519,"Steel, plastic, glass",283,Train,978,205,2,11,5,Green Seal Certified,Green Seal Certified,1,5
9575,9576,Whirlpool Washer,Generic,1166,"Steel, plastic, glass",750,Truck,50,155,1,1,1,No Certification,No Certification,0,1
9576,9577,Whirlpool Washer,Sony,350,"Steel, plastic, copper",300,Truck,1035,191,5,11,5,RoHS Compliant,No Certification,0,5
9577,9578,Whirlpool Washer,Generic,431,"Steel, plastic, copper, aluminum",506,Ship,972,139,2,11,1,EcoLogo Certified,No Certification,0,3
9578,9579,Whirlpool Washer,Philips,618,"Steel, plastic",444,Truck,103,100,1,12,1,No Certification,Energy Star Certified,0,3
9579,9580,Whirlpool Washer,Generic,650,"Steel, plastic, copper, aluminum",328,Train,815,116,2,15,2,Energy Star Certified,No Certification,0,1
9580,9581,Whirlpool Washer,Maytag,104,"Plastic, glass, copper, aluminum",709,Truck,437,178,2,1,4,EcoLogo Certified,No Certification,0,2
9581,9582,Whirlpool Washer,Panasonic,549,"Plastic, glass, copper, aluminum",274,Airplane,1077,400,4,0,4,Cradle to Cradle Certified,EcoLogo Certified,0,5
9582,9583,Whirlpool Washer,Maytag,326,"Steel, plastic, copper, aluminum",302,Train,854,237,5,7,2,ENERGY STAR Certified,EcoLogo Certified,0,1
9583,9584,Whirlpool Washer,Whirlpool,478,"Steel, plastic, copper, aluminum",328,Ship,1100,400,5,7,5,Cradle to Cradle Certified,EcoLabel Certified,1,1
9584,9585,Whirlpool Washer,Panasonic,60,"Plastic, aluminum",310,Ship,1083,400,5,0,4,ENERGY STAR Certified,Green Seal Certified,1,5
9585,9586,Whirlpool Washer,Maytag,60,"Steel, plastic, copper, aluminum",393,Ship,304,199,5,0,4,Cradle to Cradle Certified,Green Seal Certified,0,2
9586,9587,Whirlpool Washer,Whirlpool,413,"Plastic, aluminum",374,Ship,209,145,2,1,2,ENERGY STAR Certified,Green Seal Certified,0,5
9587,9588,Whirlpool Washer,Sony,60,"Steel, plastic, copper, aluminum",46,Ship,1075,225,5,0,5,EPEAT Certified,EcoLabel Certified,1,5
9588,9589,Whirlpool Washer,Philips,754,"Steel, aluminum",603,Truck,211,141,1,0,3,RoHS Compliant,No Certification,0,1
9589,9590,Whirlpool Washer,Generic,320,"Steel, plastic, copper, aluminum",431,Ship,965,152,3,10,1,Cradle to Cradle Certified,Green Seal Certified,0,1
9590,9591,Whirlpool Washer,Generic,871,"Plastic, aluminum",505,Truck,50,139,4,0,3,No Certification,No Certification,0,2
9591,9592,Whirlpool Washer,Dell,60,"Steel, plastic, copper, aluminum",230,Ship,1075,231,5,9,4,ENERGY STAR Certified,EcoLabel Certified,0,5
9592,9593,Whirlpool Washer,Whirlpool,60,"Steel, plastic, copper, aluminum",234,Airplane,975,65,5,15,4,EPEAT Certified,Energy Star Certified,1,5
9593,9594,Whirlpool Washer,Bosch,503,"Steel, aluminum",335,Airplane,999,400,5,13,4,ENERGY STAR Certified,Green Seal Certified,1,4
9594,9595,Whirlpool Washer,Philips,158,"Steel, plastic, copper",328,Airplane,287,400,4,0,3,EPEAT Certified,Energy Star Certified,1,4
9595,9596,Whirlpool Washer,Generic,1259,"Steel, plastic",697,Truck,261,102,2,1,1,EcoLogo Certified,No Certification,0,2
9596,9597,Whirlpool Washer,Philips,1017,"Plastic, aluminum",696,Truck,50,161,1,0,1,EcoLogo Certified,EcoLabel Certified,0,2
9597,9598,Whirlpool Washer,Generic,996,"Steel, plastic",750,Truck,50,176,2,1,1,No Certification,No Certification,0,1
9598,9599,Whirlpool Washer,Whirlpool,569,"Steel, plastic, copper",405,Ship,806,264,1,11,1,Cradle to Cradle Certified,EcoLogo Certified,0,4
9599,9600,Whirlpool Washer,Samsung,614,"Steel, plastic, copper, aluminum",61,Train,937,400,4,0,5,ENERGY STAR Certified,Green Seal Certified,0,5
9600,9601,Whirlpool Washer,Sony,356,"Steel, plastic, copper, aluminum",331,Ship,976,234,1,0,4,ENERGY STAR Certified,Energy Star Certified,0,2
9601,9602,Whirlpool Washer,Whirlpool,448,"Plastic, glass, copper, aluminum",277,Truck,871,200,1,10,4,No Certification,EcoLogo Certified,0,1
9602,9603,Whirlpool Washer,Generic,643,"Steel, plastic, copper, aluminum",370,Ship,750,260,1,11,1,No Certification,No Certification,0,3
9603,9604,Whirlpool Washer,HP,333,"Steel, plastic, copper",75,Airplane,1917,400,5,0,5,RoHS Compliant,Energy Star Certified,1,5
9604,9605,Whirlpool Washer,Sony,139,"Plastic, aluminum",133,Airplane,926,400,5,0,4,EPEAT Certified,Energy Star Certified,1,5
9605,9606,Whirlpool Washer,Samsung,60,"Steel, plastic, copper, aluminum",375,Ship,953,201,5,10,4,RoHS Compliant,Green Seal Certified,1,5
9606,9607,Whirlpool Washer,Philips,106,"Steel, plastic, glass",76,Ship,1062,63,5,0,4,EcoLogo Certified,EcoLogo Certified,0,5
9607,9608,Whirlpool Washer,Dell,529,"Plastic, glass, copper, aluminum",333,Ship,1135,376,5,0,5,RoHS Compliant,EcoLogo Certified,1,5
9608,9609,Whirlpool Washer,Samsung,565,"Steel, plastic, copper, aluminum",397,Train,782,248,3,9,3,ENERGY STAR Certified,EcoLabel Certified,1,4
9609,9610,Whirlpool Washer,Panasonic,60,"Steel, plastic, glass",78,Airplane,937,400,5,0,4,ENERGY STAR Certified,Energy Star Certified,1,5
9610,9611,Whirlpool Washer,Generic,657,"Steel, plastic, copper, aluminum",750,Truck,370,38,1,1,1,No Certification,No Certification,0,3
9611,9612,Whirlpool Washer,Whirlpool,525,"Steel, plastic, copper, aluminum",272,Train,893,204,4,8,4,RoHS Compliant,Green Seal Certified,0,3
9612,9613,Whirlpool Washer,Generic,60,"Plastic, glass, copper, aluminum",683,Airplane,183,167,5,1,4,Green Seal Certified,Energy Star Certified,1,4
9613,9614,Whirlpool Washer,Panasonic,60,"Glass, tungsten",62,Ship,1625,400,5,0,4,ENERGY STAR Certified,Energy Star Certified,1,4
9614,9615,Whirlpool Washer,Maytag,461,"Steel, plastic, copper, aluminum",270,Train,822,270,5,5,3,ENERGY STAR Certified,EcoLogo Certified,0,5
9615,9616,Whirlpool Washer,Whirlpool,484,"Steel, plastic",355,Truck,852,195,1,15,1,No Certification,No Certification,0,4
9616,9617,Whirlpool Washer,Maytag,680,"Steel, plastic, copper, aluminum",30,Train,1100,400,5,10,4,ENERGY STAR Certified,Energy Star Certified,1,5
9617,9618,Whirlpool Washer,Generic,132,"Steel, plastic, glass",125,Truck,277,136,5,0,3,EcoLogo Certified,Energy Star Certified,0,4
9618,9619,Whirlpool Washer,Generic,526,"Glass, tungsten",386,Train,839,208,4,15,4,Cradle to Cradle Certified,No Certification,1,2
9619,9620,Whirlpool Washer,HP,60,"Plastic, glass, copper, aluminum",54,Truck,1851,400,4,0,5,Cradle to Cradle Certified,Energy Star Certified,1,5
9620,9621,Whirlpool Washer,HP,430,"Steel, plastic, copper, aluminum",354,Ship,1060,190,4,0,1,ENERGY STAR Certified,EcoLogo Certified,0,5
9621,9622,Whirlpool Washer,Generic,70,"Glass, tungsten",437,Truck,907,103,3,0,4,ENERGY STAR Certified,No Certification,0,2
9622,9623,Whirlpool Washer,Generic,488,"Steel, plastic",343,Truck,728,139,4,0,1,No Certification,EcoLogo Certified,0,1
9623,9624,Whirlpool Washer,Maytag,244,"Plastic, glass, copper, aluminum",473,Truck,977,218,5,0,4,Energy Star Certified,Green Seal Certified,0,5
9624,9625,Whirlpool Washer,Bosch,656,"Steel, plastic, copper, aluminum",342,Truck,807,159,5,7,5,ENERGY STAR Certified,Green Seal Certified,0,4
9625,9626,Whirlpool Washer,Generic,482,"Steel, plastic, copper, aluminum",354,Truck,802,105,3,11,3,No Certification,EcoLogo Certified,0,1
9626,9627,Whirlpool Washer,Generic,559,"Steel, plastic, copper",31,Ship,1091,180,4,0,4,ENERGY STAR Certified,Energy Star Certified,1,5
9627,9628,Whirlpool Washer,Sony,925,"Steel, plastic, copper, aluminum",491,Ship,298,212,3,11,1,No Certification,Green Seal Certified,0,1
9628,9629,Whirlpool Washer,Whirlpool,304,"Steel, plastic, copper",219,Train,1051,187,4,12,4,ENERGY STAR Certified,EcoLogo Certified,0,4
